348	181	348	181	998	528	998	528	4801	2491	4801	2491	2965	1554	2965	1554	2108	1123	2108	1123	2383	1254	2383	1254
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	17	28	17	101	65	101	65	226	136	226	136	245	145	245	145	140	84	140	84	115	69	115	69
716	377	716	377	1595	864	1595	864	6174	3300	6174	3300	3722	2009	3722	2009	3885	2054	3885	2054	3229	1727	3229	1727
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109	55	109	55	224	118	224	118	860	434	860	434	642	323	642	323	470	232	470	232	276	137	276	137
28	14	28	14	52	26	52	26	209	108	209	108	44	23	44	23	63	33	63	33	51	26	51	26
209	108	209	108	491	260	491	260	1681	878	1681	878	840	434	840	434	1481	768	1481	768	582	298	582	298
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	19	37	19	98	53	98	53	177	89	177	89	133	69	133	69	314	161	314	161	162	84	162	84
280	142	280	142	702	363	702	363	2013	1025	2013	1025	2405	1229	2405	1229	793	407	793	407	1446	738	1446	738
0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	1	0	0	0	0	0	0	0	0
780	404	780	404	2139	1098	2137	1098	7316	3740	7316	3740	4439	2264	4439	2264	4630	2365	4630	2365	2188	1127	2188	1127
64	33	64	33	161	81	161	81	335	171	335	171	296	151	296	151	312	159	312	159	120	62	120	62
235	128	235	128	520	284	520	284	1345	732	1345	732	931	514	931	514	822	438	822	438	707	389	707	389
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	4	10	4	12	6	12	6	44	23	44	23	22	11	22	11	16	7	16	7	23	9	23	9
2	1	2	1	0	0	0	0	3	2	3	2	4	2	4	2	2	1	2	1	6	5	6	5
0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	1	1	1	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
2	1	2	1	7	4	7	4	44	22	44	22	3	2	3	2	8	4	8	4	8	4	8	4
14	5	14	5	31	13	31	13	133	44	133	44	82	25	82	25	76	42	76	42	30	9	30	9
308	166	308	166	579	296	579	296	2324	1237	2324	1237	1617	843	1617	843	2213	1135	2213	1135	913	470	913	470
160	82	160	82	478	265	478	265	1377	732	1377	732	991	536	991	536	894	476	894	476	577	311	577	311
4	2	4	2	0	0	0	0	41	21	41	21	8	4	8	4	3	2	3	2	12	6	12	6
725	382	725	382	1814	937	1814	937	5015	2561	5015	2561	3479	1759	3479	1759	2224	1136	2224	1136	3445	1750	3445	1750
0	0	0	0	12	6	12	6	12	6	12	6	2	3	2	3	7	3	7	3	2	1	2	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	9	17	9	74	38	74	38	91	46	91	46	154	77	154	77	75	37	75	37	55	27	55	27
34	17	34	17	8	4	8	4	164	84	164	84	103	53	103	53	99	51	99	51	62	34	62	34
716	365	716	365	942	488	942	488	8938	4555	8938	4555	4546	2327	4546	2327	3651	1872	3651	1872	3523	1795	3523	1795
34	8	34	8	89	23	89	23	703	208	703	208	425	123	425	123	250	65	250	65	195	57	195	57
469	245	469	245	1526	768	1526	768	7556	3544	7556	3544	3812	1904	3812	1904	4078	2044	4078	2044	3256	1655	3256	1655
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
468	257	468	257	1170	642	1170	642	6190	3279	6190	3279	1637	845	1637	845	3232	1742	3231	1742	1440	775	1440	775
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	28	36	28	70	62	70	62	643	477	643	477	412	308	412	308	228	182	228	182	141	121	141	121
0	0	0	0	7	7	7	7	24	25	24	25	7	5	7	5	4	4	4	4	3	3	3	3
1	1	1	1	0	0	0	0	6	7	6	7	4	4	4	4	3	3	3	3	0	1	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	12	32	12	122	37	122	37	345	163	345	163	116	57	116	57	264	106	264	106	57	27	57	27
1587	853	1587	853	9873	5393	9873	5393	20974	11231	20974	11231	18219	9916	18219	9916	8881	4783	8881	4783	13443	7214	13443	7214
2825	1452	2825	1452	8264	4273	8264	4273	17157	8799	17157	8799	10637	5446	10637	5446	13614	7046	13614	7046	12822	6575	12822	6575
8	4	8	4	10	5	10	5	7	4	7	4	13	7	13	7	22	12	22	12	4	2	4	2
4	2	4	2	2	2	2	2	14	7	14	7	16	8	16	8	24	12	24	12	10	5	10	5
2	1	2	1	0	0	0	0	0	0	0	0	2	1	2	1	4	2	4	2	2	1	2	1
1	0	1	0	0	0	0	0	2	0	2	0	2	0	2	0	1	1	1	1	1	2	1	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	1	2	1	2	1	2	1	0	0	0	0	4	2	4	2
0	0	0	0	0	0	0	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
93	55	93	55	173	108	173	108	814	453	814	453	484	266	484	266	665	362	665	362	410	225	411	225
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134	71	134	71	422	220	422	220	1228	633	1228	633	1043	544	1043	544	555	285	555	285	563	295	563	295
0	0	0	0	2	2	2	2	6	4	6	4	4	2	4	2	4	2	4	2	17	9	17	9
382	193	382	193	718	365	718	365	1422	713	1422	713	1468	738	1468	738	3192	1609	3192	1609	1440	730	1440	730
26	13	26	13	61	33	61	33	172	87	172	87	144	77	144	77	173	93	173	93	91	48	91	48
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
421	225	421	225	1223	669	1223	669	2919	1531	2919	1531	2103	1104	2103	1104	1330	707	1330	707	1540	826	1540	826
27	14	27	14	41	22	41	22	143	79	143	79	149	81	149	81	108	57	108	57	53	33	53	33
203	104	203	104	289	146	289	146	3408	1751	3408	1751	1729	890	1729	890	1766	911	1766	911	582	300	582	300
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291	155	291	155	835	453	835	453	3030	1603	3030	1603	1619	841	1619	841	1863	973	1863	973	1416	733	1416	733
0	0	0	0	7	6	7	6	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
42	21	42	21	45	23	45	23	233	120	233	120	261	133	261	133	139	70	139	70	211	107	211	107
79	42	79	42	162	83	162	83	616	315	616	315	1071	562	1071	562	716	361	716	361	472	240	472	240
1611	853	1611	853	4455	2398	4455	2398	15347	7956	15347	7956	16436	8476	16436	8476	9217	4792	9217	4792	8584	4463	8584	4463
10	4	10	4	19	10	19	10	73	35	73	35	88	36	88	36	61	34	61	34	55	26	55	26
6	3	6	3	24	12	24	12	56	30	56	30	70	36	70	36	70	37	70	37	48	26	48	26
48	26	48	26	208	113	208	113	485	259	485	259	644	337	644	337	394	204	394	204	361	192	361	192
2	1	2	1	0	0	0	0	15	8	15	8	60	37	60	37	3	2	3	2	3	2	3	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	5	12	5	22	11	22	11	81	42	81	42	63	32	63	32	68	34	68	34	29	15	29	15
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	1	0	0	0	0	0	0	0	0
2	1	2	1	0	0	0	0	0	0	0	0	4	2	4	2	4	2	4	2	0	0	0	0
5	3	5	3	0	0	0	0	16	8	16	8	12	6	12	6	3	1	3	1	10	4	10	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	4	2	4	2	12	7	12	7	6	3	6	3	6	3	6	3	5	3	5	3
0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
152	81	152	81	305	161	305	161	1521	797	1521	797	2471	1296	2471	1296	2811	1475	2811	1475	1235	641	1235	641
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	42	21	42	21	98	49	98	49	30	15	30	15	19	9	19	9	27	13	27	13
321	165	321	165	1611	843	1611	843	2277	1155	2277	1155	1605	830	1605	830	1522	790	1522	790	1600	851	1600	851
173	87	173	87	603	312	603	312	1557	798	1557	798	1013	514	1013	514	769	397	769	397	584	299	584	299
6	3	6	3	26	12	26	12	51	26	51	26	84	42	84	42	38	19	38	19	16	9	16	9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	38	77	38	404	218	404	218	621	316	621	316	263	134	263	134	501	260	501	260	205	106	205	106
0	0	0	0	4	2	4	2	4	2	4	2	0	0	0	0	4	2	4	2	0	0	0	0
29	15	29	15	507	262	507	262	131	70	131	70	342	181	342	181	61	32	61	32	545	288	545	288
157	83	157	83	680	359	680	359	998	525	998	525	731	391	731	391	782	414	782	414	559	294	559	294
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177	92	177	92	569	297	569	297	1271	651	1271	651	677	351	677	351	987	519	987	519	614	323	614	323
50	25	50	25	154	77	154	77	548	279	548	279	286	145	286	145	512	261	512	261	132	68	132	68
133	67	133	67	617	312	617	312	1105	546	1105	546	738	372	738	372	1174	587	1174	587	502	254	502	254
0	0	0	0	4	2	4	2	27	15	27	15	2	1	2	1	9	5	9	5	10	5	10	5
0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	4	2	4	2	2	1	2	1	19	10	19	10	20	10	20	10
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	4	6	4	22	12	22	12	22	11	22	11	4	2	4	2	4	2	4	2	14	7	14	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108	55	108	55	254	131	254	131	732	380	732	380	466	241	466	241	665	339	665	339	304	157	303	157
1904	979	1904	979	9565	4912	9565	4912	41935	21506	41935	21506	22802	11671	22802	11671	13967	7226	13967	7226	14003	7146	14003	7146
4	2	4	2	7	2	7	2	30	14	30	14	38	20	38	20	27	15	27	15	24	11	24	11
1511	922	1511	922	3716	2193	3716	2193	6424	3928	6424	3928	3256	1988	3256	1988	5660	3505	5660	3505	5652	3552	5652	3552
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	21	40	21	73	35	73	35	79	41	79	41	16	8	16	8	125	66	125	66	79	40	79	40
123	61	123	61	653	333	653	333	743	382	743	382	518	265	518	265	365	186	365	186	490	251	490	251
1	0	1	0	0	0	0	0	1	0	1	0	4	1	4	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122	63	122	63	150	75	150	75	519	260	520	260	302	152	302	152	401	199	401	199	179	90	179	90
90	46	90	46	362	193	362	193	573	304	573	304	953	509	953	509	339	188	339	188	312	167	312	167
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	1	1	0	1	0
166	89	166	89	317	168	317	168	55	31	55	31	34	17	34	17	305	158	305	158	593	321	593	321
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258	137	258	137	477	251	477	251	1843	986	1843	986	495	262	495	262	3362	1740	3362	1740	1113	580	1113	580
10	5	10	5	37	20	37	20	161	83	161	83	25	12	25	12	231	122	231	122	74	38	74	38
82	43	82	43	347	171	347	171	651	328	651	328	427	218	427	218	531	269	531	269	272	138	272	138
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	10	5	10	5	88	48	88	48	147	75	147	75	16	8	16	8	13	7	13	7
513	264	513	264	1451	756	1451	756	6454	3286	6454	3286	4994	2553	4994	2553	3055	1557	3055	1557	3596	1844	3596	1844
264	133	264	133	2923	1478	2923	1478	6044	3020	6044	3020	4669	2340	4669	2340	1996	1005	1996	1005	2266	1138	2266	1138
92	47	92	47	419	210	419	210	1158	586	1158	586	877	442	877	442	681	341	681	341	533	270	533	270
54	28	54	28	382	204	382	204	750	389	750	389	416	218	416	218	287	152	287	152	317	163	317	163
132	71	132	71	339	200	339	200	914	500	914	500	444	243	444	243	857	464	857	464	386	205	386	205
3	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	8	4	8	4	0	0	0	0	6	3	6	3
169	87	169	87	255	138	255	138	512	263	512	263	474	247	474	247	407	212	407	212	373	194	373	194
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
637	325	637	325	1979	995	1979	995	2689	1358	2689	1358	3860	1953	3860	1953	2702	1384	2702	1384	2787	1405	2787	1405
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	16	34	16	64	33	64	33	119	62	119	62	142	75	142	75	124	66	124	66	20	11	20	11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	31	56	31	216	118	216	118	37	20	37	20	2	2	2	2	2	1	2	1	16	8	16	8
137	72	137	72	50	26	50	26	122	63	122	63	116	61	116	61	404	216	404	216	215	108	215	109
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
590	315	590	315	1585	879	1585	879	2124	1147	2124	1147	2128	1150	2128	1150	1643	903	1643	903	2066	1130	2066	1130
6	5	6	5	5	5	5	5	44	37	44	37	44	30	44	30	13	12	13	12	30	25	30	25
57	30	57	30	810	403	810	403	527	266	527	266	321	161	321	161	122	61	122	61	187	97	187	97
8	4	8	4	2	1	2	1	7	5	7	5	14	7	14	7	11	6	11	6	12	7	12	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	1	2	1	3	1	3	1	1	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	6	12	6	14	7	14	7	90	46	90	46	27	15	27	15	39	21	39	21	28	12	28	12
506	261	506	261	1194	615	1194	615	5402	2744	5402	2744	4602	2341	4602	2341	3488	1781	3488	1781	3188	1641	3188	1641
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
